# gameid,levelid,screen,fingerprint
18612,10B,3,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000747175cdcecfd0d1748100000000008091bf60cdcecfd074919281cd7471940000c061cdcecf74c20000
18612,10B,4,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000cdcecfd0d1d2d3d4d5d6d7d8d9dadbdc0075cdcecfd080717281cd74f5d8f794009075cd74940000009200c2bfc9bf00
18612,10B,5,v1:000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007481cdcecfcdcecfd0d1d2d3d400007491920075cdd5d6d7d8d9dadbdc0000620000009075dddedfe0e1e2e3e40000630000000060e5e6e7e8e9eaebec0000640000000061edeeeff0f1f2f3f40000650000000062f5f6f7f8f9fafbfc0000660000000063fdfeff000102030400006700000000d305060708090a0b0c0074c200000000000d0e0f10111213148091bf0000000000cdcecfd0d18075cd000000000000ef7075cdce749400908100000000000000bf7071729100000092
18612,10B,6,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000cdcecfd0d1d2d3d4d5d6d7d8d9dadbdccdcecfd0d1d2d3d4d5d6d7d8d9dadbdccdcecfd0d1d2d3d4d5d6d7d8d9dadbdc4d4e4f505152535455565758595a5b5ccdcecfd0d1d2d3d4d5d6d7d8d9dadbdccdcecfd0d1d2d3d4d5d6d7d8d9dadbdccdcecfd0d1d2d3d4d5d6d7d8d9dadbdccdcecfd0d1d2d3d4d5d6d7d8d9dadbdccdcecfd0d1d2d3d4d5d6d7d8d9dadbdc00000000000000000000000000000000cdcecfd0d1d2d3d4d5d6d7d8d9dadbdc0075cdcecfd0d1d2d3d4d5d6d7d8d9da
18612,10B,7,v1:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080f5000000000000000000000000749400bfcf00000000000000000000809100006a0000
18612,10B,8,v1:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000075cdcecfd0d1d2d3d4d5d6d7d8d9dadb9081cdcecfd0747181cdcecfd0d1d2d3009200d000009100920075cdcecfd080
18612,10B,9,v1:cdcecfd0d1d2d3d4d5d6d7d8d9dadbdc3d3e3f404142434445464748494a4b4cadaeafb0b1b2b3b4b5b6b7b8b9babbbc1d1e1f202122232425262728292a2b2c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000cd00000000000000000000000000cdcecf00000000000000747175cdcdcecfd0d10000000000008091bf7081cdcecfd0d1008075cd7494000000bf920075cdcecf940090717200000000c9000070756162
18612,10B,10,v1:000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000cdcecfd0d1d2d3d4d5d6d7d8d9dadbdc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080710000000000000000000000007494000000000000807181617471757491000000
18612,10B,11,v1:000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008081cdcecfd0d1d2d3d4d5d6d7d8d99400920075cdcecfd0d1d2d3d4d5d6d700000000907561627481cdcecfd0d1d200000000006061809192007561626364
18612,10B,12,v1:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000cdcecfd0d1d200000000000000000000cdcecfd0d1d2000000000000000000007481cdcecfd0
18612,10B,13,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007494000000000000000000000000007491000000000000000000000000008072000000000000000000000000749400c90000
18612,10B,14,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000cdcecfd0d1d2d3d4d5d6d7d8d9dadbdcedeeeff0f1f2f3f4f5f6f7f8f9fafbfc0d0e0f101112131415161718191a1b1c2d2e2f303132333435363738393a3b3c4d4e4f505152535455565758595a5b5c0000000000000000000000000000000000000000000000000000000000000000807175cdcecfd0d1d2d3d4d5d6d7d8d900009081cdcecfd0d1d2d3d4d5d6d7d8000000920075cdcecfd0d1d2d3d4d58000000000009075cdce80717273749400000000000000607494000000c8bfc000
18612,10D,0,v1:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fbf9fafc5052fbf9fafbfcfdfeff000100191a00606200191a1b1c1d1e1f20210000000070720000000000000000000000000000f79d00000000000000000000000000001b0000000000000000000000000000009d0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000009c0000000000000000000000000000001b000000000000000000000000000000f7000000000000000000000000000000ff0000000000000000000000000000000f00000000000000000000000000000010000000000000000000000000000000110000
18612,10D,1,v1:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc5052fbf9fafbfcfdfefffc5052fbfc00606200191a1b1c1d1e1f0060620000006163000000000000000000616300000070720000000000000000007072000000f79d0000000000000000001b9d0000001b000000000000000000009d000000009d00000000009c0000000000000000000000000000001b000000000000000000000000000000f70000000000000000000000000000001b000000000000000000000000000000f7000000000000000000000000000000ff00000000009c0000000000000000000f0000ee0000ff00000000000000009c100000ef00000f0000000000000000ff1100000f00001000000000000000000f120000100000110000
18612,10E,0,v1:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001c1e2022000000001c00000000000000000000000000000020000000000000000000000000001c1e000000
18612,10E,1,v1:000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001c1e0000001c1e0000001c0000000000000000000000000000001b000000000000000000000000000000000000
18612,10E,2,v1:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d0d20000000000000000000000000000d1d30000000000000000000000001c1ed2d40000000000000000000000000000d3d5000020221b00001c000000000000d4d61c00
18612,10E,3,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d0d20000000000000000000000000000d1d30000000000000000001c1e0000ffd2d4000000000000000000000000001fd3d50000000000000000000000000000d4d6
18612,10E,4,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d0d20000000000000000000000000000d1d30000000000001c1e000000000000d2d4ff00000020001b00000000000000d3d50000000040005f00000000000000d4d6001b00000000
18612,10E,5,v1:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d0d20000000000000000000000000000d1d30000000000000000001c1e000000d2d41c0000001c1e1b00009d00000000d3d51b0000000000000000000000001bd4d60000000000000000
18612,10E,6,v1:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d0d20000000000000000000000000000d1d30000000000000000000000000000e0e21c1e00000000001c00009d0000009d0b0000000000000020000000000000009d00000000ff202240000000
18612,10E,7,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c0c1c2c20000000000000000c0c1c2c2d0d1d2d20000000000000000d0d1d2d2d1d3d4d30000000000000000d1d3d4d3
18612,10F,0,v1:dadbdcdddedfe0e1e2e3e4e5e6e7e8e95a5b5c5d5e5f60616263646566676869dadbdcdddedfe0e1e2e3e4e5e6e7e8e95a5b5c5d5e5f60616263646566676869dadbdcdddedfe0e1e2e3e4e5e6e7e8e95a5b5c5d5e5f60616263646566676869dadbdcdddedfe0e1e2e3e4e5e6e7e8e95a5b5c5d5e5f60616263646566676869dadbdcdddedfe0e1e2e3e4e5e6e7e8e95a5b5c5d5e5f60616263646566676869dadbdcdddedfe0e1e2e3e4e5e6e7e8e9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9dadbdcddde964186dadbdcdddedfe0e1dadb964164006a620045dadbdcddde444464000000000000006045dadbdc4461610000000000000000004045da96420000000000000000000000bf406400be0000000000000000000000c0bf0000000000000000000000000000000000000000000000000000000000000000ac0000000000000000000000000000000000000051525352000000000000ac00000000006162636200000000000000000000000064656663000000000000000000000000
18612,10F,1,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000964145dadbdcddde009645dadbdc446400bf40414286dadb64006045da50610000006a4b0062004100000040640000000000007c0000004b000000bf00000000000000000000007c000000be0000000000000000000000be0000000000000000000000000000000000000000000000000000505200000000000000000000000000bf6062000000000000000000000000005085630000ff0000ebec000000000000606164000000000000000000000000006162650000000000000000000000000062636600000000
18612,10F,2,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000964145dadbdcddda000000000000446400006086dadbdcff0000000000446100000000620045dadb000000004442000000000000006045da00000000a4bf000000000000000030da0045dadb000000000000000000004041004086da0000000000a400000000004b000062004200000000bfa4000000007c000000000000000000202200000000bf000000000000000000303200000000be00000000000000000031330000000000000000a4000000000032340000000000000000bf0000000000a5a70000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
18612,10F,3,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009645dadbdcdddedfe0e1964142860064006086dadbdcddde4464006a00620000000062004145da966100000000000000000000006a40640000000000000000000000000000be000000000000000000000000000000000000000000000000000000a400000000000000a400000000000000bf0000a400000000bf50520000000000c00000bf00000000ff60620000000000000000000000000000616300000000000000000000000000006264000000000000000000000000000063650000
18612,10F,4,v1:000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000dadbdcdddedfe09686dadbdcdddedfe0004145dadb446400620045dadb44416400bf30da9661000000006086da32bf00006a40640000000000000062004200000000bfbe000000000000000000be00000000000000000000000000000000000000000000000000a40000000000000000000000000000a4bf000000ac0000ac00000000ac000020220000000000000000000000000000a5a700000000000000000000000000000000000000000000000000000000000000000000000000000000
18612,10F,5,v1:000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000dadbdcdddedfe0e1e2e3e4e5000000003435363738393a3b3c3d3e3f000044868e8f9091929394959697989900446162004186dadbdcdddedfe0e1e29661000000006200414245da9641426400000000000000004b0040640000000000000000000000007c000000000000000000000000000000be00000000000000000000000000000000000000000000000000a4000000000000000000000000000000bfa40000ac0000000000a4000000000020220000000000ac0000bfff00ff000030320000000000000000c00000000000a5a70000000000000056000000000000000000000000000000666800000000000000000000000000006869000000
18612,10F,6,v1:000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000096414245dadbdcdddedfe0e1e2e3e4e50000006045dadbdcdddedfe0964142d50000000030dadbdcddde4464004b4c00000000004045dadb96416100004d4e0000000000bf30446400000000004f500000000000c040610000000000007c000000a400006abf0000000000000000000000bf000000be0000060005000000000000c0000000000000160015000000000000c10000000000001700166900000000007a0000000000005051525354520000007b0000000000786061626364620000007c0000000000886165666768630000
18612,10F,7,v1:000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000096414243000045dadbdcdddedfe044640000bf4bdfbf30dadbdcdddedfe032000000007ccf006086dadbdcddde4442000000000000000062004186dadb32bf00000000000000000000be62004142c0000000000000000000000000000000be101112131400000000000000000000001f2021222300000000000000000000000030320000000000ff0000a4a5a60000003133a4a5000000000000bfc0c1000000a5a7bfc00000000000000000000000000000000000000000000000000000000000000000
18612,10F,8,v1:dadbdcdddedfe0e1e2e3e4e5e6e7e8e94a4b4c4d4e4f50515253545556575859ba44414243444545c2c3c4c5c6c7c8c9da32000000000030dbdcdddedfe0e1e2dc330405000000314445464748494a4bda54212223242555e2e3e4e5e6e7e8e94a4b4c4d4e4f50515253545556575859babbbcbdbebfc0c1c2c3c4c5c6c7c8c92a2b2c2d2e2f303132333435363738399a9b9c9d9e9fa0a1a2a3a4a5a6a7a8a90a0b0c0d0e0f101112131415161718190000000000000000000000000000000000000000000000000000000000000000000000000096860000000000000000000045da446400620045dadbdcdddedfe000404142000000006045dadbdcdddedf004b00000000000000a3dadbdcdddedfbf7c0000000000000000dadbdcdddedfbebf0000000000000000dadbdcdddedf00be0000000000000040a0000045dadb0000000000a400000000bfc0c14041a00000000000bfa4000000bebfbfc0c1c2000000000020220000000000bebfc0c1000000000030320000000000000000000000bfc0c1a5a70000000000000000000000000000000000000000000000000000000000000000000000000000000000
18612,10F,9,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004441424364000000000000000000000032df4b00000000000000964142d5000042cf7c00000000004464000000becfbf0000bebf0000004461000000000000c00000006a00000042000000000000006a00000000002000be00000000000000000000000000000000000000000000000000000000000000000000a4000000000000000000000000000000bf0000000000000000000000007a0000c00000000000000000000000007bff00c100000000000000000000
18612,10F,10,v1:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000dada0000000000000000000000000000db440044860000000000000000000000966196616200a0000086dadbdcdd4464000000000000bfc000620045da9661000000000000006abe0000006064000000000000000000000000000000000000000000000000000000000000000000ff00ff000000000000000000000000a4000000000000000000000000000000bfc3c4c5c60000000000a4a50000006bc0fafbfcfd0000a4000020220000200000000000000000bf0000404200003031320000000000a4c00000000000003334350000000000202200000000000036373800000000003032000000000000393a3b00000000
18612,10F,11,v1:000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000414286dadbdcdddedfe0e1e2e3e4e5e67c00620086dadbdcdddedfe0e1e2e3e400000000620045dadbdcdddedfe0e1e200000000000060414245dadb964142a0000000000000004b4c304464000000bfa40000000000004d4e406100000000c0bfa400000000004f50000000000000bebfc000000000007c000000000000000000000000000000000000000000000000b4b5fafbfcfdfeff00010203040506079800000000000000000000000000000060620000000000000000000000000000616300000000000000000000000000006264000000000000000000000000000f6365000000000000000000000000001e
18612,10F,12,v1:000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004486dadbdcdddedfe0e100000000004461620045dadbdcdddedf000041424342000000404142a0000086bf00004b0000000000004b4cbfc00062be00007c0000000000004d4e00000000000000bebf00000000007c000000000000000000000102030405be0708090a0bd0d1d2d3c3c4c5c6c7c8c9cacbcc191a0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007a0000000000000000000000000000007b00000000000000
18612,10F,13,v1:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000964145dadbdcddde000000000000446400006086dadbdcdd0000000000966100000000620045dadbda4441426400000000000000006086da00614b0000000000000000000000620000007c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006900000000000000a4a55051525354555657585900000000bfc060616263646566676869000000785051856c6d6e6f7071727374000000886061627778797a7b7c7d7e7f
18612,11B,0,v1:808182838485868788898a8b8c8d8e8f909192939495969798999a9b9c9d9e9fa0a1a2a3a4a5a6a7a8a9aaabacadaeafb0b1b2b3b4b5b6b7b8b9babbbcbdbebfc0c1c2c3c4c5c6c7c8c9cacbcccdcecfd0d1d2d3d4d5d6d7d8d9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9eaebecedeeeff0f1f2f3f4f5f6f7f8f9fafbfcfdfeff000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f80818283708182838485868788898a71848586878274767778797a7b7c7d748388898a8b830000000000000000000084708182836300000000000000000000858276740000000000000000000000006283000000000000000000000000000074630000000000000000bd000000000065000000000000ac000074bd00000000000000000000000000006160000000000000000000000000000083820000000000000000000000000000626300000000000000006000000000000000000000000000000082000000dadbdcdddedf000000000000830000000000000000000000ac00000084000000000000000000000000
18612,11B,1,v1:808182838485868788898a8b8c8d8e8f909192939495969798999a9b9c9d9e9fa0a1a2a3a4a5a6a7a8a9aaabacadaeafb0b1b2b3b4b5b6b7b8b9babbbcbdbebfc0c1c2c3c4c5c6c7c8c9cacbcccdcecfd0d1d2d3d4d5d6d7d8d9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9eaebecedeeeff0f1f2f3f4f5f6f7f8f9fafbfcfdfeff000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f70818283848586718070818283848571827476777879748381827476777874838300000000000084828300000000008484000000000000858384000000000085630000000000008684850000000000627400000000000087858600000000000075000000000000628163000000000000650000000000007465660000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ac00000000000000000000000000000000000000000000bd00000000000000000000000000000074bdbe0000000000000000000000000075618400000000000000000000000000768380
18612,11B,2,v1:808182838485868788898a8b8c8d8e8f909192939495969798999a9b9c9d9e9fa0a1a2a3a4a5a6a7a8a9aaabacadaeafb0b1b2b3b4b5b6b7b8b9babbbcbdbebfc0c1c2c3c4c5c6c7c8c9cacbcccdcecfd0d1d2d3d4d5d6d7d8d9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9eaebecedeeeff0f1f2f3f4f5f6f7f8f9fafbfcfdfeff000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f708182838485868788898a8b8c8d71808274767778797a7b7c7d7e7f80748381830000000000000000000000000062818400000000000000000000000000007463000000000000000000000000000065740000000000000000000000000000007500000000000000000000000000000065000000000000000000000000000000000000bd0000000000000000000000000000007400000000000000bd000000bd0000007500000000000000740000007400000000000000000000bd7500000000000000000000000000006160dadbdcdd0000000000006000000083820000bd0000000000000082000000848300007400
18612,11B,3,v1:808182838485868788898a8b8c8d8e8f909192939495969798999a9b9c9d9e9fa0a1a2a3a4a5a6a7a8a9aaabacadaeafb0b1b2b3b4b5b6b7b8b9babbbcbdbebfc0c1c2c3c4c5c6c7c8c9cacbcccdcecfd0d1d2d3d4d5d6d7d8d9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9eaebecedeeeff0f1f2f3f4f5f6f7f8f9fafbfcfdfeff000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f708182838485868788898a8b717081828274767778797a7b7c7d7e7483827476630000000000000000000000848300000000000000000000000000008584000000000000000000000000000086850000000000000000bd0000000000878600000000000000007400000000008887000000000000ac0075bd000000006263000000000000000061600000000065000000000000000000838200000000000000000000000000006263000000000000000000000000000000740000000000000000000000bd00000000000000000000618400000074bd00dadbdcddde000000838000000061600000000000000000008481
18612,11B,4,v1:808182838485868788898a8b8c8d8e8f909192939495969798999a9b9c9d9e9fa0a1a2a3a4a5a6a7a8a9aaabacadaeafb0b1b2b3b4b5b6b7b8b9babbbcbdbebfc0c1c2c3c4c5c6c7c8c9cacbcccdcecfd0d1d2d3d4d5d6d7d8d9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9eaebecedeeeff0f1f2f3f4f5f6f7f8f9fafbfcfdfeff000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f0000000000000000000000000000717000000000000000000000000000748382000000000000000000000000000084830000000000bd0000000000000000626300000000007400006160000000000000000000000000000083820000000000000000000000ac00008483000000000000000000ac00000000858400000000bd00000000000000000086850000000074bd00000000000000bd87860000000061600000ac00bd00007462630000000062630000000074bd000000000000000000006000bd006160dadbdcdddedfe0e1e2e38200740083820000000000000000000083000000848300000000000000000000
18612,11B,5,v1:808182838485868788898a8b8c8d8e8f909192939495969798999a9b9c9d9e9fa0a1a2a3a4a5a6a7a8a9aaabacadaeafb0b1b2b3b4b5b6b7b8b9babbbcbdbebfc0c1c2c3c4c5c6c7c8c9cacbcccdcecfd0d1d2d3d4d5d6d7d8d9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9eaebecedeeeff0f1f2f3f4f5f6f7f8f9fafbfcfdfeff000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f8182838485868788898a71808182838474767778797a7b7c7d74839596979899000000000000000000006281828384850000000000000000000000000074767700000000000000000000000061600000000000000000bd0000000000838200000000000000bd740000000000848300000000000000616000000000006263000000000000008382000000000074650000000000000084830000000000650000000000000000858400000000000000000000000000008685000000000000000000000000000087860000000000000000000000000000888700000000000000000000000000008988000000000000000000
18612,11C,0,v1:6162636465666768696a6b6c846e6f70717273745b765f78797a7b7b515253548182838485865f7f898a8b8c8d8e8f90000000007c5b0000000000000000007b0000000066597900000000000000006600000000675c0000000000000000007c000000005b0000000000000000000068000000006900000000000000000000690000000000000000000000000000007b00000000000000000000fcde0000005b000000007c000000000000000000006c000000007e000000000000000000005f00000000f0107c0000000000000000de0000000000007e0000000000000000e00000000000005f7f0000007b0000005f000000756000000000000000850075e4000000006100000000000000000000e6000000006200000000000000000000730000000063000000000000000000007400000000640000000000000000000075000000006500000000000000000000760000000066000000000000000000007700000000670000000000000000000078000000000000000000000000000000790000000000000000000000000000007a0000000000000000000000000000007b0000000000000000000000000000007c
18612,11C,1,v1:0000000000000000000000000000000000005f7f000000008c5f00005f0000000000000000000000008c7b5f7f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005b00000000000000008c5f7f00000000597900000000000000008c5b000000005c00000000000000000000000000000000f0100000008c5f7f00008c8d8e000000000000000000000000000059798d007f00000000000000000000005c005f7f00000000ee00000000008c7bf0105b0000000000000000000000008c8d00000000005f7f000000000000000000007b5f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
